17,18,4,0,0,0,0
18,0,4,0,0,0,0
18,1,4,0,0,0,0
18,2,4,0,0,0,0
18,3,4,0,0,0,0
18,4,4,0,0,0,0
18,5,4,0,0,0,0
18,6,4,0,0,0,0
18,7,4,0,0,0,0
18,8,4,0,0,0,0
18,9,4,0,0,0,0
18,10,4,0,0,0,0
18,11,4,0,0,0,0
18,12,4,0,0,0,0
18,13,4,0,0,0,0
18,14,4,0,0,0,0
18,15,4,0,0,0,0
18,16,4,0,0,0,0
18,17,4,0,0,0,0
18,18,4,0,0,0,0

# Cajas
2,3,2,0,255,255,255
2,5,2,0,255,255,255
2,7,2,0,255,255,255
2,11,2,0,255,255,255
2,13,2,0,255,255,255
2,15,2,0,255,255,255
3,2,2,0,255,255,255
3,9,2,0,255,255,255
3,16,2,0,255,255,255
4,4,2,0,255,255,255
4,9,2,0,255,255,255
4,14,2,0,255,255,255
5,2,2,0,255,255,255
5,6,2,0,255,255,255
5,8,2,0,255,255,255
5,10,2,0,255,255,255
5,12,2,0,255,255,255
5,16,2,0,255,255,255
6,5,2,0,255,255,255
6,13,2,0,255,255,255
7,2,2,0,255,255,255
7,16,2,0,255,255,255
8,5,2,0,255,255,255
8,13,2,0,255,255,255
9,2,2,0,255,255,255
9,16,2,0,255,255,255
10,5,2,0,255,255,255
10,13,2,0,255,255,255
11,2,2,0,255,255,255
11,16,2,0,255,255,255
12,5,2,0,255,255,255
12,13,2,0,255,255,255
13,2,2,0,255,255,255
13,6,2,0,255,255,255
13,8,2,0,255,255,255
13,10,2,0,255,255,255
13,12,2,0,255,255,255
13,16,2,0,255,255,255
14,4,2,0,255,255,255
14,14,2,0,255,255,255
15,2,2,0,255,255,255
15,16,2,0,255,255,255
16,3,2,0,255,255,255
16,5,2,0,255,255,255
16,7,2,0,255,255,255
16,9,2,0,255,255,255
16,11,2,0,255,255,255
16,13,2,0,255,255,255
16,15,2,0,255,255,255

# Celdas Destino
2,9,3,0,255,255,255
6,6,3,0,255,255,255
6,7,3,0,255,255,255
6,8,3,0,255,255,255
6,9,3,0,255,255,255
6,10,3,0,255,255,255
6,11,3,0,255,255,255
6,12,3,0,255,255,255
7,6,3,0,255,255,255
7,7,3,0,255,255,255
7,8,3,0,255,255,255
7,10,3,0,255,255,255
7,11,3,0,255,255,255
7,12,3,0,255,255,255
8,6,3,0,255,255,255
8,7,3,0,255,255,255
8,8,3,0,255,255,255
8,9,3,0,255,255,255
8,10,3,0,255,255,255
8,11,3,0,255,255,255
8,12,3,0,255,255,255
9,6,3,0,255,255,255
9,7,3,0,255,255,255
9,8,3,0,255,255,255
9,9,3,0,255,255,255
9,10,3,0,255,255,255
9,11,3,0,255,255,255
9,12,3,0,255,255,255
10,6,3,0,255,255,255
10,7,3,0,255,255,255
10,8,3,0,255,255,255
10,9,3,0,255,255,255
10,10,3,0,255,255,255
10,11,3,0,255,255,255
10,12,3,0,255,255,255
11,6,3,0,255,255,255
11,7,3,0,255,255,255
11,8,3,0,255,255,255
11,9,3,0,255,255,255
11,10,3,0,255,255,255
11,11,3,0,255,255,255
11,12,3,0,255,255,255
12,6,3,0,255,255,255
12,7,3,0,255,255,255
12,8,3,0,255,255,255
12,9,3,0,255,255,255
12,10,3,0,255,255,255
12,11,3,0,255,255,255
12,12,3,0,255,255,255


# Agujeros
